match_id,queue_id,win,champion,role,game_duration,kills_total,deaths_total,assists_total,lane_minions,jungle_minions,vision_score,wards_placed,wards_killed,control_wards_placed,turret_plates,vision_advantage,control_ward_coverage,early_roam_kills,aces_before_15,first_blood,first_tower,first_dragon,first_rift_herald,void_grubs,min15_kills,min15_deaths,min15_assists,min15_wards_placed,min15_wards_killed,min15_control_wards,min15_gold,min15_cs,min15_gold_diff,min15_cs_diff,min15_xp_diff
LA2_1553815727,420,0,Elise,UTILITY,31.75,4,9,5,35,4,67,29,4,3,0,-0.2187696099281311,0.8009990592342895,0,0,0,0,0,0,3,1.0,4.0,3.0,11.0,2.0,3.0,4299.0,15.0,-3047.0,-8.0,-1357.0
LA2_1518742783,420,1,Shyvana,JUNGLE,40.43,9,12,7,94,215,39,8,9,2,0,0.9259443283081056,0.0,0,0,1,0,0,0,0,3.0,5.0,0.0,6.0,1.0,1.0,5243.0,84.0,-628.0,-13.0,-1002.0
LA2_1552814736,440,0,Sejuani,JUNGLE,34.63,5,6,15,14,161,34,6,4,6,0,-0.0232181549072265,0.8077231755448335,0,0,1,1,1,1,3,3.0,0.0,4.0,3.0,0.0,3.0,5529.0,81.0,221.0,7.0,1109.0
LA2_1525115309,440,0,Vayne,BOTTOM,35.47,8,7,3,226,8,30,15,5,2,0,-0.3106970191001892,0.6932436820842869,0,0,0,0,0,0,1,1.0,3.0,0.0,6.0,1.0,1.0,4617.0,93.0,-1219.0,-31.0,-403.0
LA2_1516561555,420,0,Smolder,BOTTOM,26.2,6,8,5,180,4,16,10,2,2,1,-0.007773220539093,0.6903098951484983,0,0,1,0,1,0,0,3.0,4.0,3.0,4.0,1.0,1.0,5370.0,107.0,301.0,3.0,-744.0
LA2_1519357698,420,0,KSante,TOP,23.57,1,3,0,164,0,16,9,1,3,1,1.0348143577575684,0.5925271554981391,0,0,0,0,0,0,0,0.0,1.0,0.0,7.0,0.0,3.0,4181.0,94.0,-1118.0,-20.0,-638.0
LA2_1515605910,420,0,Blitzcrank,UTILITY,36.2,1,5,17,23,8,104,49,7,8,1,0.4221526384353637,0.7602427999306791,0,0,1,1,1,1,3,0.0,2.0,3.0,11.0,3.0,4.0,3637.0,16.0,-243.0,-3.0,-2277.0
LA2_1523521528,440,1,Malphite,TOP,33.77,3,2,12,198,4,31,16,6,4,0,-0.169730007648468,0.7584746751788618,0,0,1,1,1,0,3,0.0,0.0,1.0,7.0,0.0,2.0,4228.0,101.0,-1241.0,-16.0,-170.0
LA2_1523031622,440,0,Trundle,JUNGLE,24.6,6,6,8,13,106,10,1,1,1,0,-0.6031705141067505,0.4908859603083937,0,0,1,0,0,1,0,4.0,4.0,4.0,1.0,0.0,1.0,5927.0,77.0,-534.0,-26.0,-470.0
LA2_1526172442,440,1,Thresh,UTILITY,19.33,1,2,13,29,0,32,15,3,4,1,-0.0055505037307739,0.4285887896788205,0,0,1,1,1,1,3,1.0,1.0,7.0,10.0,2.0,2.0,4522.0,28.0,105.0,6.0,-30.0
LA2_1552539926,440,0,Malphite,TOP,25.37,3,3,6,181,0,16,8,0,2,1,0.4324773550033569,0.4023607629543044,0,0,0,0,0,0,0,3.0,1.0,0.0,3.0,0.0,1.0,5447.0,111.0,1062.0,-1.0,1376.0
LA2_1508955647,420,1,Trundle,TOP,28.12,5,4,5,196,19,26,9,5,3,4,0.222947359085083,0.5520476207946544,0,0,1,1,0,1,1,2.0,2.0,2.0,4.0,0.0,2.0,5983.0,104.0,979.0,5.0,787.0
LA2_1525592948,440,0,Braum,UTILITY,25.48,1,5,6,19,0,55,34,3,2,1,-0.0542662143707275,0.5178445881694005,0,0,1,0,1,0,0,1.0,3.0,4.0,13.0,0.0,2.0,4057.0,14.0,-1662.0,-6.0,-1179.0
LA2_1525296716,420,0,Yunara,BOTTOM,34.55,9,8,14,209,32,33,13,9,3,0,-0.0382665991783142,0.2347453895212651,0,0,0,1,1,0,3,4.0,3.0,1.0,4.0,1.0,0.0,5990.0,95.0,-534.0,-28.0,-596.0
LA2_1501024398,440,0,Sejuani,JUNGLE,39.17,2,4,13,36,143,40,7,6,7,0,-0.2205186486244201,0.8629400672753381,0,0,0,0,1,1,5,0.0,1.0,1.0,2.0,4.0,2.0,4144.0,77.0,-534.0,-15.0,-323.0
LA2_1516569296,420,1,Trundle,TOP,31.0,5,8,6,204,24,24,11,2,3,5,0.6145117282867432,0.5293382541000192,0,0,0,1,0,0,3,2.0,3.0,0.0,3.0,0.0,1.0,5960.0,105.0,71.0,-26.0,-905.0
LA2_1524398412,440,1,Trundle,JUNGLE,37.9,5,7,20,21,161,28,5,5,5,0,0.3401262760162353,0.0,0,0,0,0,1,0,1,1.0,2.0,4.0,2.0,3.0,2.0,4801.0,81.0,-1683.0,2.0,-409.0
LA2_1554261605,420,0,Elise,UTILITY,29.88,5,9,9,27,0,68,31,6,5,0,-0.0984730720520019,0.4318944082066191,0,0,1,1,0,1,3,3.0,3.0,4.0,13.0,3.0,3.0,4838.0,15.0,848.0,1.0,164.0
LA2_1520085910,420,0,Jax,TOP,34.42,4,10,6,197,16,29,17,3,6,2,0.6111159324645996,0.7409128528248802,0,0,1,1,0,0,2,3.0,5.0,2.0,6.0,0.0,2.0,4842.0,69.0,-200.0,-36.0,-1997.0
LA2_1524937522,440,1,Vayne,BOTTOM,41.2,6,4,9,214,37,28,14,6,2,0,-0.1830950379371643,0.5627048314886897,0,0,1,0,0,1,1,0.0,2.0,2.0,4.0,0.0,0.0,4276.0,91.0,-726.0,-23.0,-864.0
LA2_1526765029,440,1,Sejuani,JUNGLE,26.18,1,3,14,20,130,34,8,5,8,0,0.225884199142456,0.5727963801453628,0,0,0,0,0,1,3,0.0,2.0,3.0,3.0,2.0,3.0,4442.0,82.0,-702.0,-10.0,-588.0
LA2_1523448555,440,1,JarvanIV,JUNGLE,31.22,3,5,15,15,172,30,4,5,4,0,0.0515569448471069,0.808718157822335,0,0,1,0,1,0,0,0.0,2.0,3.0,2.0,1.0,2.0,4448.0,92.0,-641.0,2.0,-156.0
LA2_1516945005,420,0,Ezreal,BOTTOM,33.95,8,7,9,194,0,24,13,1,3,1,0.7745288610458374,0.1328156253633593,0,0,0,0,1,0,0,6.0,2.0,1.0,8.0,1.0,3.0,5962.0,89.0,-818.0,-6.0,-1514.0
LA2_1520044325,420,1,Pantheon,JUNGLE,27.53,1,3,6,29,165,26,3,6,3,0,0.2063493728637695,0.572987175332479,0,0,1,1,0,1,3,0.0,2.0,3.0,1.0,1.0,1.0,4662.0,92.0,-602.0,-4.0,-736.0
LA2_1505734077,420,0,Trundle,TOP,31.77,0,11,2,210,8,16,9,3,0,1,-0.0641195178031921,0.0,0,0,0,0,1,1,0,0.0,5.0,0.0,4.0,0.0,0.0,4076.0,91.0,-3097.0,-37.0,-2955.0
LA2_1553659971,420,0,Anivia,UTILITY,40.43,3,8,15,61,4,98,39,14,2,0,-0.2234433889389038,0.0956188383702655,0,0,0,0,1,0,3,1.0,2.0,2.0,8.0,2.0,0.0,3787.0,23.0,123.0,-6.0,682.0
LA2_1554109552,420,1,Thresh,UTILITY,22.63,0,3,17,20,0,52,22,4,6,2,-0.2092610001564026,0.5787281419036818,0,0,1,1,1,0,2,0.0,1.0,8.0,8.0,2.0,3.0,4184.0,18.0,394.0,-2.0,702.0
LA2_1553139072,420,1,Thresh,UTILITY,27.7,0,2,16,28,0,59,24,2,5,0,0.5848815441131592,0.5044115554355385,0,0,1,1,0,1,3,0.0,2.0,7.0,11.0,1.0,3.0,3967.0,21.0,-780.0,-2.0,-885.0
LA2_1526120617,440,1,Sejuani,JUNGLE,29.7,5,2,25,17,125,29,6,4,6,0,0.4350159168243408,0.4927342179794359,0,0,0,1,0,0,1,4.0,1.0,9.0,2.0,1.0,2.0,5954.0,66.0,1241.0,-17.0,-108.0
LA2_1526771458,440,0,Sejuani,JUNGLE,26.8,0,5,4,20,114,17,2,4,2,0,-0.3335626125335693,0.0,0,0,0,0,0,1,0,0.0,1.0,3.0,2.0,2.0,2.0,4329.0,75.0,-1445.0,-30.0,-1035.0
LA2_1522256174,420,0,Leblanc,MIDDLE,25.02,4,2,7,152,0,19,13,3,4,0,-0.3277023434638977,0.7145134387344145,0,0,1,0,0,0,1,2.0,0.0,5.0,7.0,2.0,2.0,5697.0,102.0,-935.0,-3.0,-205.0
LA2_1524874465,440,0,Sejuani,JUNGLE,30.05,1,5,10,18,141,28,5,4,5,0,0.173836350440979,0.043729716247333,0,0,1,0,1,1,0,1.0,1.0,4.0,0.0,2.0,0.0,4868.0,86.0,-833.0,-19.0,-841.0
LA2_1524411754,440,0,JarvanIV,JUNGLE,28.45,6,7,8,46,115,34,6,6,6,0,1.403365135192871,0.7155942056579419,0,0,0,0,0,0,3,5.0,1.0,3.0,3.0,2.0,3.0,6142.0,90.0,516.0,6.0,20.0
LA2_1553154259,420,0,Thresh,UTILITY,47.67,7,10,32,35,0,123,52,11,11,0,0.1360772848129272,0.8118718798602088,0,0,0,0,1,0,0,3.0,1.0,6.0,7.0,3.0,2.0,4884.0,21.0,1215.0,2.0,-44.0
LA2_1518997364,420,0,Trundle,TOP,29.48,2,5,5,242,16,25,9,5,0,1,1.0620856285095217,0.0,0,0,1,0,0,0,1,1.0,2.0,2.0,5.0,0.0,0.0,5119.0,110.0,-933.0,-22.0,-1318.0
LA2_1505102521,420,0,Trundle,TOP,26.6,4,6,1,211,16,13,8,0,0,4,0.2791537046432495,0.0,0,0,0,0,1,1,3,2.0,2.0,1.0,4.0,0.0,0.0,6155.0,115.0,563.0,14.0,281.0
LA2_1510555178,440,0,Sejuani,JUNGLE,37.7,0,8,10,23,156,34,3,8,3,3,-0.0285304188728332,0.7849018005035973,0,0,1,1,1,1,2,0.0,2.0,3.0,2.0,1.0,2.0,4641.0,81.0,-1207.0,-14.0,-1102.0
LA2_1508945367,420,1,Trundle,TOP,32.42,7,7,6,185,28,17,10,2,0,4,-0.0489506125450134,0.0,0,0,0,0,1,0,3,1.0,4.0,0.0,3.0,34.0,0.0,5233.0,77.0,-2108.0,-57.0,-1484.0
LA2_1554032335,420,1,Elise,UTILITY,38.77,8,10,12,76,8,119,36,25,5,2,0.0741865634918212,0.7157944623961996,0,0,1,1,1,1,0,4.0,4.0,5.0,10.0,6.0,3.0,5590.0,27.0,1278.0,3.0,369.0
LA2_1522484076,420,0,Trundle,JUNGLE,24.05,0,6,2,29,100,9,3,1,3,0,-0.438795268535614,0.0,0,0,1,0,0,1,0,0.0,3.0,1.0,1.0,0.0,1.0,4350.0,89.0,-1854.0,-5.0,-952.0
LA2_1527038523,440,1,Ezreal,BOTTOM,22.57,4,1,5,148,8,11,8,0,0,0,-0.0745088458061218,0.0,0,0,1,1,1,1,2,2.0,1.0,4.0,5.0,0.0,0.0,5463.0,103.0,-513.0,-14.0,621.0
LA2_1518720433,420,0,Tristana,BOTTOM,34.08,8,9,5,184,32,25,11,6,2,0,0.3157562017440796,0.0,0,0,1,0,0,1,3,1.0,3.0,0.0,4.0,0.0,1.0,4295.0,82.0,-1987.0,-35.0,-653.0
LA2_1519040286,420,0,KSante,TOP,35.7,3,8,3,199,2,34,14,6,3,0,0.4594355821609497,0.7999299374560538,0,0,1,0,1,1,3,1.0,1.0,0.0,4.0,0.0,1.0,4429.0,97.0,-95.0,-7.0,-266.0
LA2_1527065732,440,1,Ezreal,BOTTOM,38.75,10,4,10,190,33,37,16,6,6,4,1.122497797012329,0.6066728929011775,0,0,1,1,1,1,3,7.0,1.0,0.0,5.0,2.0,1.0,7193.0,114.0,2383.0,15.0,672.0
LA2_1526375813,440,1,Thresh,UTILITY,31.42,4,1,11,33,4,88,40,10,6,1,0.6348470449447632,0.6966736506085351,1,0,1,1,1,1,0,3.0,1.0,2.0,14.0,4.0,3.0,4263.0,25.0,357.0,6.0,-829.0
LA2_1524680934,440,0,Vayne,BOTTOM,34.12,7,6,7,193,16,21,13,1,2,0,-0.3434928655624389,0.6334920149960745,0,0,1,0,1,0,0,1.0,1.0,1.0,6.0,0.0,1.0,4895.0,95.0,-1663.0,-26.0,-648.0
LA2_1515620572,420,0,Ezreal,BOTTOM,34.48,3,4,2,231,4,26,14,5,4,0,-0.1805227398872375,0.2313598082267088,0,0,1,0,1,1,3,1.0,2.0,1.0,5.0,1.0,0.0,4464.0,88.0,-1576.0,-41.0,-662.0
LA2_1504886774,440,1,Smolder,BOTTOM,25.83,7,3,16,203,7,33,12,8,4,3,1.322650671005249,0.5543083233343241,2,0,0,0,1,1,3,3.0,2.0,4.0,6.0,1.0,1.0,6154.0,121.0,-199.0,-8.0,483.0
LA2_1520248442,420,0,Ahri,MIDDLE,24.57,6,9,3,155,0,15,11,2,3,0,-0.201729416847229,0.3730247681145416,0,0,0,0,0,0,0,3.0,5.0,1.0,6.0,2.0,1.0,5192.0,89.0,-1251.0,-10.0,-1963.0
LA2_1516180091,420,0,Jhin,BOTTOM,38.43,2,6,7,260,4,32,16,6,4,4,-0.2082485556602478,0.7653659399347996,0,0,1,0,1,1,3,1.0,0.0,2.0,13.0,2.0,2.0,5435.0,123.0,352.0,3.0,-255.0
LA2_1527031869,440,1,Ezreal,BOTTOM,21.37,2,0,4,143,0,7,5,0,0,0,-0.3413589000701904,0.0,0,0,0,1,1,1,0,2.0,0.0,1.0,2.0,0.0,0.0,4681.0,91.0,554.0,2.0,902.0
LA2_1525323887,440,1,Trundle,JUNGLE,27.97,7,2,11,15,158,42,4,10,4,0,0.4680594205856323,0.4585354366413083,0,0,0,1,0,1,0,1.0,2.0,3.0,2.0,4.0,2.0,4697.0,86.0,-1314.0,-23.0,-870.0
LA2_1524663006,440,0,Ezreal,BOTTOM,38.9,4,5,7,252,6,28,18,8,6,1,-0.4499005079269409,0.6531516492223087,0,0,0,1,1,0,0,2.0,2.0,2.0,4.0,3.0,1.0,5428.0,112.0,429.0,0.0,-28.0
LA2_1515658912,420,0,XinZhao,JUNGLE,35.0,11,10,9,28,152,31,6,4,6,0,0.175743818283081,0.5724052312499798,0,0,0,1,0,0,0,1.0,4.0,1.0,2.0,2.0,2.0,4575.0,74.0,-342.0,-28.0,-723.0
LA2_1522475460,420,1,Trundle,JUNGLE,28.33,8,2,12,43,150,35,5,10,5,5,0.6668788194656372,0.6708825145175397,0,0,0,1,1,1,2,1.0,1.0,3.0,2.0,3.0,2.0,5550.0,92.0,-42.0,1.0,-83.0
LA2_1519375760,420,1,Trundle,JUNGLE,37.13,9,6,8,80,205,42,7,9,7,4,0.7282470464706421,0.8535354542460405,0,0,1,1,0,1,3,4.0,2.0,3.0,3.0,3.0,3.0,6730.0,94.0,1596.0,6.0,639.0
LA2_1520427370,420,1,Leblanc,MIDDLE,31.42,2,2,16,149,4,18,15,2,3,0,-0.2836125493049621,0.4024062698269231,0,0,1,0,0,1,1,0.0,2.0,2.0,5.0,1.0,0.0,3970.0,82.0,-2262.0,-8.0,-228.0
LA2_1524624338,440,0,Malphite,TOP,28.98,8,1,4,193,0,16,9,2,1,0,1.2219979763031006,0.6798196930330523,2,0,0,0,1,0,0,5.0,0.0,1.0,4.0,0.0,1.0,6807.0,94.0,1188.0,-15.0,317.0
LA2_1525532169,440,0,Braum,UTILITY,39.58,0,7,21,34,0,115,55,12,7,0,-0.0708571672439575,0.3709297379255869,0,0,1,0,1,0,3,0.0,1.0,2.0,11.0,4.0,0.0,3570.0,23.0,-301.0,13.0,-97.0
LA2_1526861985,440,0,Sejuani,JUNGLE,34.93,1,7,12,17,151,36,5,4,5,0,-0.0020070075988769,0.8563992065351068,0,0,0,0,0,0,0,0.0,2.0,0.0,3.0,0.0,3.0,4316.0,92.0,-1407.0,-18.0,-1128.0
LA2_1520943341,420,1,Trundle,JUNGLE,28.95,6,4,12,31,158,28,5,6,3,1,-0.0010758638381958,0.4689263682836254,0,0,1,1,1,1,0,1.0,3.0,3.0,3.0,2.0,1.0,5113.0,103.0,-341.0,-3.0,-756.0
LA2_1509277016,420,0,Trundle,TOP,24.53,4,9,1,148,0,12,8,1,1,0,0.190434455871582,0.1300716773294222,0,0,0,0,0,0,1,1.0,5.0,0.0,4.0,0.0,0.0,4315.0,88.0,-3102.0,-35.0,-1733.0
LA2_1520683149,420,0,Viktor,MIDDLE,27.42,2,3,5,194,0,22,11,1,3,1,1.071485996246338,0.7268675481116935,0,0,1,0,1,1,0,2.0,1.0,2.0,6.0,1.0,2.0,5165.0,108.0,-1104.0,-13.0,-1554.0
LA2_1520400354,420,0,Ahri,MIDDLE,29.5,4,10,4,198,0,25,15,2,4,0,-0.3037551045417785,0.7688909507389882,0,0,0,0,1,0,0,1.0,3.0,2.0,7.0,1.0,3.0,5019.0,113.0,-948.0,18.0,240.0
LA2_1523502416,440,0,Trundle,JUNGLE,27.47,1,6,3,6,122,15,2,3,2,0,-0.562894880771637,0.6265303502139673,0,0,0,0,0,1,0,1.0,1.0,2.0,2.0,2.0,2.0,4774.0,83.0,-977.0,-34.0,-1284.0
LA2_1526844051,440,0,Ezreal,BOTTOM,32.77,7,5,5,219,4,24,11,5,3,3,-0.0473045706748962,0.3685727932529516,0,0,0,1,1,1,2,3.0,1.0,2.0,4.0,1.0,1.0,5565.0,99.0,202.0,-21.0,-370.0
LA2_1526575298,440,1,Sejuani,JUNGLE,37.13,2,3,24,23,175,49,7,7,7,0,0.4571202993392944,0.8615071690662791,0,0,0,0,1,1,3,1.0,1.0,7.0,2.0,3.0,2.0,5062.0,87.0,-1076.0,-14.0,207.0
LA2_1524906643,440,0,Vayne,BOTTOM,42.6,9,8,5,231,26,24,14,4,1,0,-0.114091157913208,0.0,0,0,0,0,0,0,3,3.0,3.0,2.0,4.0,0.0,0.0,5007.0,88.0,-727.0,-21.0,-514.0
LA2_1506013238,420,0,KSante,UTILITY,31.3,5,10,1,88,2,32,11,3,2,1,-0.5621722936630249,0.4494653655419208,0,0,0,0,0,0,3,3.0,4.0,1.0,4.0,0.0,0.0,5316.0,51.0,522.0,20.0,671.0
LA2_1526017476,440,0,Ezreal,BOTTOM,28.15,2,6,8,172,4,12,9,2,1,0,-0.4648614525794983,0.0970194926694816,0,0,1,0,0,0,1,1.0,3.0,2.0,4.0,0.0,0.0,4375.0,78.0,-2068.0,-40.0,-1515.0
LA2_1554791784,420,1,Thresh,UTILITY,15.55,0,1,10,20,0,12,9,0,2,3,-0.2337105274200439,0.330841665521091,0,0,1,1,1,0,2,0.0,1.0,8.0,9.0,2.0,2.0,4150.0,18.0,425.0,-14.0,-183.0
LA2_1554670400,420,0,Thresh,UTILITY,29.4,3,8,9,32,0,72,27,10,5,1,0.0886691808700561,0.6049800421386196,1,0,1,0,0,0,3,1.0,1.0,5.0,12.0,4.0,3.0,4268.0,20.0,426.0,4.0,-415.0
LA2_1554698629,420,1,Thresh,UTILITY,33.48,2,8,25,31,0,86,41,9,4,0,-0.1718181371688842,0.1696906129061317,0,0,0,1,0,0,3,2.0,3.0,6.0,12.0,0.0,1.0,4539.0,14.0,-836.0,-9.0,-827.0
LA2_1554647642,420,1,Thresh,UTILITY,32.12,4,3,28,43,4,102,39,15,7,2,0.4074842929840088,0.7085999460224348,0,0,1,0,0,1,0,1.0,2.0,6.0,13.0,3.0,3.0,4098.0,27.0,2.0,17.0,1056.0
LA2_1554725909,420,1,Elise,UTILITY,28.38,2,7,14,34,4,79,32,7,4,0,0.267801284790039,0.5760502267461731,0,0,1,1,1,0,3,0.0,4.0,5.0,10.0,3.0,2.0,4102.0,26.0,184.0,13.0,-746.0
LA2_1554689358,420,1,Elise,UTILITY,30.7,7,6,16,36,2,94,31,14,6,0,0.0883612632751464,0.3759090820771618,1,0,1,1,0,1,3,3.0,2.0,6.0,10.0,4.0,3.0,5148.0,20.0,359.0,5.0,648.0
LA2_1554758618,420,1,Elise,UTILITY,23.93,7,2,12,36,6,49,18,11,5,2,-0.1834685802459716,0.4603411963079444,0,0,1,1,1,1,3,2.0,2.0,7.0,4.0,6.0,1.0,4775.0,24.0,717.0,4.0,125.0
LA2_1554711529,420,0,Elise,UTILITY,34.37,7,7,10,46,14,84,30,4,3,1,-0.2103506922721862,0.5569338698685256,1,0,0,1,1,1,3,3.0,2.0,5.0,8.0,0.0,0.0,5424.0,16.0,1353.0,-2.0,1004.0
LA2_1554740475,420,0,Elise,UTILITY,40.2,7,6,15,47,8,106,41,10,2,2,-0.2694013714790344,0.775835694179768,1,0,1,1,1,1,3,3.0,1.0,7.0,10.0,3.0,2.0,5291.0,18.0,967.0,1.0,1814.0
LA2_1554677919,420,0,Thresh,UTILITY,26.63,2,4,5,27,0,64,32,5,4,0,0.0198628902435302,0.7870115062862358,0,0,0,1,1,0,0,2.0,1.0,3.0,11.0,2.0,2.0,4230.0,22.0,290.0,3.0,521.0
LA2_1554769581,420,0,Elise,UTILITY,32.0,6,6,7,48,6,75,36,8,4,1,-0.1773882508277893,0.61298485878936,1,0,1,1,0,1,3,3.0,1.0,3.0,10.0,1.0,1.0,4572.0,20.0,1247.0,-1.0,235.0
LA2_1552868977,440,0,Smolder,BOTTOM,5.32,0,0,0,38,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,
LA2_1554669076,420,0,Thresh,UTILITY,2.1,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,
LA2_1554783561,420,1,Thresh,UTILITY,13.43,0,2,6,17,0,5,4,0,1,2,-0.1357465386390686,0.4751493349373488,0,0,1,1,1,0,3,,,,,,,,,,,
LA2_1525825710,420,0,Blitzcrank,TOP,1.73,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,
LA2_1509273668,420,0,Trundle,TOP,1.77,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,
LA2_1525936528,440,1,Thresh,UTILITY,15.27,1,2,9,17,0,20,11,1,2,0,0.1561634540557861,0.1346339942184334,0,0,1,1,1,0,3,1.0,2.0,9.0,11.0,1.0,2.0,4463.0,17.0,809.0,-12.0,1005.0
LA2_1505897117,420,1,KSante,UTILITY,8.57,0,2,0,17,0,3,3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,
LA2_1518728657,420,0,Yunara,BOTTOM,2.48,0,1,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,
LA2_1510696324,440,0,Blitzcrank,UTILITY,1.78,0,0,0,0,4,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,
LA2_1524287991,420,1,Vayne,BOTTOM,10.98,3,1,1,78,0,6,3,1,0,2,5.166604518890381,0.0,0,0,1,0,1,0,0,,,,,,,,,,,
LA2_1554948025,420,0,Elise,UTILITY,31.6,8,9,6,43,6,83,31,8,2,1,-0.1213190555572509,0.5120097358022783,2,0,0,0,1,1,1,3.0,1.0,3.0,9.0,4.0,0.0,4734.0,22.0,1099.0,0.0,-72.0
LA2_1554955935,420,0,Thresh,UTILITY,26.65,2,6,7,43,0,55,23,6,3,0,0.1306910514831543,0.1465310145773584,0,0,1,1,1,1,0,2.0,2.0,3.0,8.0,1.0,0.0,4084.0,23.0,300.0,6.0,901.0
LA2_1554987455,420,0,Sejuani,JUNGLE,29.25,2,6,7,18,103,12,1,0,1,0,-0.5294537544250488,0.7840142722973462,0,0,1,1,1,0,3,1.0,2.0,5.0,1.0,0.0,1.0,4659.0,67.0,-1061.0,-31.0,-2127.0
